budget;genres;imdb_id;original_title;overview;popularity;production_companies;production_countries;release_date;revenue;runtime;spoken_languages;vote_average;vote_count
42000000.0;Crime;tt0114558;Strange Days;Set in the year 1999 during the last days of the old millennium, the movie tells the story of Lenny Nero, an ex-cop who now deals with data-discs containing recorded memories and emotions. One day he receives a disc which contains the memories of a murderer killing a prostitute. Lenny investigates and is pulled deeper and deeper in a whirl of blackmail, murder and rape. Will he survive and solve the case?;11.223055;1.0;1.0;1995-10-13;7959291.0;145.0;1.0;6.8;334.0
14000000.0;Thriller;tt0114666;The Tie That Binds;John Netherwood and his wife Leann are fugitives who are both wanted for murder. They have a young daughter named Janie and they want her back.;1.820419;3.0;1.0;1995-09-08;5780000.0;99.0;1.0;4.6;9.0
60000000.0;Action;tt0114781;Under Siege 2: Dark Territory;A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.;7.490247;5.0;1.0;1995-07-13;104324083.0;100.0;1.0;5.6;217.0
20000000.0;Drama;tt0114887;A Walk in the Clouds;World War II vet Paul Sutton falls for a pregnant and unwed woman who persuades him -- during their first encounter -- to pose as her husband so she can face her family.;9.715639;2.0;1.0;1995-08-11;50012507.0;103.0;1.0;6.5;168.0
175000000.0;Adventure;tt0114898;Waterworld;In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.;16.885184;4.0;1.0;1995-07-28;264218220.0;135.0;3.0;5.9;1017.0
2800000.0;Drama;tt0111579;Утомлённые солнцем;Russia, 1936: revolutionary hero Colonel Kotov is spending an idyllic summer in his dacha with his young wife and six-year-old daughter Nadia and other assorted family and friends. Things change dramatically with the unheralded arrival of Cousin Dmitri from Moscow, who charms the women and little Nadia with his games and pianistic bravura. But Kotov isn't fooled: this is the time of Stalin's repression, with telephone calls in the middle of the night spelling doom - and he knows that Dmitri isn't paying a social call...;2.486073;3.0;2.0;1994-05-01;2616503.0;135.0;1.0;6.7;35.0
2500000.0;Drama;tt0112471;Before Sunrise;A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.;11.304979;2.0;3.0;1995-01-27;5535405.0;105.0;3.0;7.7;984.0
10000000.0;Comedy;tt0112508;Billy Madison;Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.;6.638116;1.0;1.0;1995-02-10;26488734.0;89.0;3.0;6.2;464.0
21000000.0;Comedy;tt0112571;Boys on the Side;After breaking up with her girlfriend, a nightclub singer, Jane, answers a personal ad from Robin, a real estate agent with AIDS, seeking a cross-country travel partner. On their journey from New York City to Los Angeles, the two stop by Pittsburgh to pick up Robin's friend Holly, who is trying to escape an abusive relationship. With three distinct personalities, the women must overcome their differences to help one another.;3.030309;5.0;2.0;1995-02-03;23450000.0;115.0;1.0;6.3;48.0
27000.0;Comedy;tt0109445;Clerks;Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.;10.513367;2.0;1.0;1994-09-13;3151130.0;92.0;1.0;7.4;769.0
25000000.0;Romance;tt0112883;Don Juan DeMarco;John Arnold DeMarco is a man who believes he is Don Juan, the greatest lover in the world. Clad in a cape and mask, DeMarco undergoes psychiatric treatment with Dr. Jack Mickler to cure him of his apparent delusion. But the psychiatric sessions have an unexpected effect on the psychiatric staff and, most profoundly, Dr Mickler, who rekindles the romance in his complacent marriage.;7.438934;2.0;1.0;1994-10-01;22200000.0;97.0;1.0;6.3;184.0
55000000.0;Drama;tt0109635;Disclosure;A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.;11.812244;2.0;1.0;1994-12-09;214015089.0;123.0;1.0;5.9;217.0
16000000.0;Comedy;tt0109686;Dumb and Dumber;"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.";9.844558;2.0;1.0;1994-12-16;247275374.0;107.0;1.0;6.5;1894.0
18000000.0;Comedy;tt0109707;Ed Wood;"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.";11.720358;1.0;1.0;1994-09-27;5887457.0;127.0;1.0;7.3;639.0
;Drama;tt0113303;Hideaway;Hatch Harrison, his wife, Lindsey, and their daughter, Regina, are enjoying a pleasant drive when a car crash leaves wife and daughter unharmed but kills Hatch. However, an ingenious doctor, Jonas Nyebern, manages to revive Hatch after two lifeless hours. But Hatch does not come back unchanged. He begins to suffer horrible visions of murder -- only to find out the visions are the sights of a serial killer.;8.182165;1.0;1.0;1995-03-03;12201255.0;103.0;1.0;5.0;24.0
700000.0;Documentary;tt0110057;Hoop Dreams;"This documentary follows two inner-city Chicago residents, Arthur Agee and William Gates, as they follow their dreams of becoming basketball superstars. Beginning at the start of their high school years, and ending almost 5 years later, as they start college, we watch the boys mature into men, still retaining their ""Hoop Dreams"".";9.47666;2.0;1.0;1994-09-12;7830611.0;171.0;1.0;7.7;91.0
5000000.0;Drama;tt0110005;Heavenly Creatures;Based on the true story of Juliet Hulme and Pauline Parker, two close friends who share a love of fantasy and literature, who conspire to kill Pauline's mother when she tries to end the girls' intense and obsessive relationship.;9.438042;4.0;1.0;1994-09-02;3049135.0;99.0;1.0;6.9;299.0
10500000.0;Comedy;tt0110066;Houseguest;In hot water with the mob over an unpaid debt, a con man poses as a family friend in an affluent Pennsylvania suburb.;2.688562;2.0;0.0;1995-01-06;26325256.0;113.0;2.0;6.0;17.0
60000000.0;Horror;tt0110148;Interview with the Vampire;A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.;11.970205;1.0;1.0;1994-11-11;223664608.0;123.0;2.0;7.2;1558.0
14000000.0;Drama;tt0113463;Jefferson in Paris;His wife having recently died, Thomas Jefferson accepts the post of United States ambassador to pre-revolutionary France, though he finds it difficult to adjust to life in a country where the aristocracy subjugates an increasingly restless peasantry. In Paris, he becomes smitten with cultured artist Maria Cosway, but, when his daughter visits from Virginia accompanied by her attractive slave, Sally Hemings, Jefferson's attentions are diverted.;1.596058;2.0;1.0;1995-03-31;2474000.0;139.0;1.0;5.2;10.0
60000000.0;Comedy;tt0110216;Junior;As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.;;2.0;1.0;1994-11-22;37000000.0;109.0;1.0;4.7;381.0
11000000.0;Adventure;tt0076759;Star Wars;Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.;42.149697;2.0;1.0;1977-05-25;775398007.0;121.0;1.0;8.1;6778.0
2000000.0;Drama;tt0103994;Como agua para chocolate;Tita is passionately in love with Pedro, but her controlling mother forbids her from marrying him. When Pedro marries her sister, Tita throws herself into her cooking and discovers she can transfer her emotions through the food she prepares, infecting all who eat it with her intense heartbreak.;4.126083;2.0;1.0;1992-04-16;21665468.0;105.0;2.0;6.6;70.0
30000000.0;Adventure;tt0110322;Legends of the Fall;An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.;12.199047;3.0;1.0;1994-12-16;160638883.0;133.0;2.0;7.2;636.0
17000000.0;Drama;tt0113691;Losing Isaiah;Khaila Richards, a crack-addicted single mother, accidentally leaves her baby in a dumpster while high and returns the next day in a panic to find he is missing. In reality, the baby has been adopted by a warm-hearted social worker, Margaret Lewin, and her husband, Charles. Years later, Khaila has gone through rehab and holds a steady job. After learning that her child is still alive, she challenges Margaret for the custody.;7.698526;1.0;1.0;1995-03-17;7603766.0;106.0;1.0;6.4;28.0
45000000.0;Drama;tt0109836;Frankenstein;"Based on Mary Shelley's novel, ""Frankenstein"" tells the story of Victor Frankenstein, a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions.";14.287753;2.0;3.0;1994-11-04;112006296.0;123.0;1.0;6.1;272.0
31000000.0;Drama;tt0110638;Nell;In a remote woodland cabin, a small town doctor discovers Nell - a beautiful young hermit woman with many secrets.;5.930957;3.0;1.0;1994-12-23;106683817.0;112.0;1.0;6.1;128.0
34000000.0;Crime;tt0110632;Natural Born Killers;Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.;11.226856;6.0;1.0;1994-08-25;50282766.0;119.0;3.0;;927.0
50000000.0;Action;tt0114069;Outbreak;A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.;13.676444;4.0;1.0;1995-03-10;189859560.0;127.0;3.0;6.4;522.0
16000000.0;Thriller;tt0110413;Léon;"Leon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Leon's footsteps.";20.477329;2.0;2.0;1994-09-14;45284974.0;110.0;1.0;8.2;4293.0
11000000.0;Comedy;tt0114113;The Perez Family;In the midst of the Mariel boat lift -- a hurried exodus of refugees from Cuba going to America -- an immigration clerk accidentally presumes that dissident Juan Raul Perez and Dorita Evita Perez are married. United by their last name and a mutual resolve to emigrate, Dorita and Juan agree to play along. But it gets complicated when the two begin falling for each other just as Juan reunites with his wife, Carmela, whom he hasn't seen in decades.;1.433544;1.0;1.0;1995-05-12;2832826.0;113.0;1.0;6.6;9.0
400000.0;Comedy;tt0105652;Pushing Hands;"The story is about an elderly Chinese tai chi chuan teacher and grandfather who emigrates from Beijing to live with his son, American daughter-in-law, and grandson in a New York City suburb. The grandfather is increasingly distanced from the family as a ""fish out of water"" in Western culture.";1.638622;1.0;1.0;1992-02-01;152322.0;105.0;2.0;6.1;9.0
